program,residence,rating,residence_Claudette Millar Hall (CMH),residence_Columbia Lake Village South (CLV-South),residence_Mackenzie King Village (MKV),residence_Ron Eydt Village (REV),residence_UW Place (UWP),residence_Village 1,program_AFM,program_Arts,program_Engineering,program_Environment,program_Health,program_Mathematics,program_Science,extraversion,agreeableness,conscientiousness,emotionalStability,Openness
0.0,0.0,5.114602093789048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6879411542942915,3.331740161498829,4.832340853028402,2.0987902747669134,6.576131178753555
0.0,0.0,6.755416318396121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.683442762504408,6.7212082187716025,5.813838826481288,2.398277529688057,5.524808256337228
0.0,0.0,8.201368491456403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.518967310416386,1.2929200725488896,3.9102235043468556,3.703549418740667,6.994823832176983
0.0,0.0,10.07435858796954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1875403286394715,2.025677083851508,3.4870518197017537,4.033294598677508,5.981186347190565
0.0,0.0,8.028802450353705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.857944996793465,5.997303721324846,2.944318028314559,3.733851641582083,5.951795673022603
0.0,0.0,9.300696195342223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.712870700545026,5.869562326250932,1.8172053331828322,3.830123221739275,6.575868923946886
0.0,0.0,9.032362624034157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.535536878818382,6.362579459031945,2.6570130028473353,3.8818308904515697,5.893966259708212
0.0,0.0,10.126095199831518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.548495344158668,4.588865838123168,2.096734638619293,4.591570566000397,4.820556283618265
0.0,0.0,3.910295890528417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.047863866592512,2.0033998074903607,4.450827084212113,3.876092051129902,2.942267358577344
0.0,0.0,3.045411158141553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0842324107102197,1.2155244690369917,5.604873671655843,4.289197136575271,2.062461355592571
0.0,0.0,0.9539933031093085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0559462869177898,0.8123426169652598,6.9842436691449405,4.18785215368972,1.0045210239675253
0.0,0.0,3.881474170305485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4971728248539506,1.9884663065227923,5.033729949614169,4.005305769941103,2.612030464065263
0.0,0.0,8.348516409420291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.299395861306895,6.514555835708874,6.191540212286382,4.388672888086645,6.806597023350175
0.0,0.0,4.26164053162543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.893608786167051,3.9819636549946065,4.868190816422998,2.2250729313947235,6.8097621414829534
0.0,0.0,7.287503517631751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.153258866981698,7.089106090363594,4.675063212307767,2.6428318377776416,5.546412825737289
0.0,0.0,8.873750138822643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.015631368441109,1.5620670888825599,3.6600847697412684,4.044465107819094,7.397566020287735
0.0,0.0,8.750601809104788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1299276925211394,1.91985316003791,3.5879908865934627,4.4394854376890445,5.915448645712088
0.0,0.0,8.95934042572772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4333156103562255,5.602060942167648,3.449909248612655,3.831776522983306,5.6404643579467955
0.0,0.0,8.036207901554937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.190676587843165,5.355323804743497,1.724194493139025,4.025177793724146,6.0919993991891435
0.0,0.0,10.072257897768772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.972295168014957,6.725595483011763,2.210993742221217,3.58207335085303,6.824252595924873
0.0,0.0,11.387908178491735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.885332435149716,4.087948988570472,1.7318651793487496,4.4302733335820115,5.295809627923175
0.0,0.0,3.9153130797238958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9897657984628934,2.1418214569033593,4.545137120658156,4.267411059530098,3.4217179849728243
0.0,0.0,2.5540444058541643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2474150193651954,1.5423713079391446,5.270907120709503,3.4351421530601214,1.9512961543426741
0.0,0.0,0.9984817363871805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8996852079840242,0.9967392300584457,7.27823608774642,4.244475054385889,0.9932448790374881
0.0,0.0,4.105938850452978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3435198223161284,2.228561789557582,4.88763994799437,3.962894684218812,2.7670792694791473
0.0,0.0,10.117838095655344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.218193521414571,4.3382910322855395,6.25830053527653,3.580697179319348,5.176807165587332
0.0,0.0,10.287136678868402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.351653843726084,5.055121559486742,6.039235149054019,5.915016284831491,4.847498362504776
0.0,0.0,6.157419933621585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.054818649022833,5.4761250160820465,3.3519993293673265,5.847444300248011,3.542654638549998
0.0,0.0,5.964522298637648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.924023551428224,6.325050265654779,5.844002939540066,6.147390539579252,5.929289080833416
0.0,0.0,4.655852505322976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.53727565811207,5.23560318040755,5.977117997301153,6.4657835007982785,4.797855099718279
0.0,0.0,7.041285803073377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0080947458529996,4.0477483457819305,5.306075927497919,4.932094978688476,4.585457526568072
0.0,0.0,10.093582722134492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.834973899074956,6.470871274541177,2.818894512919281,4.010626853516799,5.8237387048242075
0.0,0.0,9.107108700465405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.435808945521349,6.284659976715889,4.465991286502675,4.512106087343051,5.955658029274827
0.0,0.0,4.002858119012988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3757729948275665,4.55179506473804,0.920847804131089,2.116474708906576,3.3527107278562314
0.0,0.0,2.8374039787960488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8720157086541465,4.865575370114421,1.9245346210025116,1.9697459938649386,3.936288410948052
0.0,0.0,0.9079428690295733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.5337829653451065,2.525356678252052,5.563911522025798,4.954053395648355,4.379629810800472
0.0,0.0,2.939726730743555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.928897567183475,2.904667504804357,3.8820226018040285,4.477770811650362,4.504166099692499
0.0,0.0,2.953915073515075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.990715293377994,2.336478849457625,4.8815431929399,4.183409955089299,2.986591661422615
0.0,0.0,2.923716260826641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2123330292643724,1.8668255207642674,4.622714085410046,4.035720704776175,1.9740215588868235
0.0,0.0,2.8855033495824416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.075672859395536,1.2853400154547256,4.87404314456111,4.178657482239703,2.013079344696417
0.0,0.0,9.08889562494824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.00368760805163,4.154937275610458,5.980645413832965,3.12626121811003,5.33216420230101
0.0,0.0,10.383722380667527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.366900591310331,5.0290512536613505,6.636799488539277,6.766322341316922,4.671083741215995
0.0,0.0,6.223789095748108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4869314924668737,5.70758432553136,3.537311275758001,4.996699640022141,3.257461298266792
0.0,0.0,5.6194612814744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.047887835447487,7.3303042544023995,6.57515000681194,6.1854030830752755,6.691418043457296
0.0,0.0,5.583456335208041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.770521870186954,5.0671633027227525,6.121687441349602,5.75567043334793,5.686098397134823
0.0,0.0,6.423122488317081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.735596880441408,3.740532499929176,6.259118818089286,4.994668163289358,5.009850926758028
0.0,0.0,10.856968658482662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.496873663602662,5.929655352780288,3.4056830805925236,3.818782067713624,5.519604397395745
0.0,0.0,8.169454292536454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9714057176203363,5.4430948185268235,4.987825858427927,4.5831909612751,6.297363879001489
0.0,0.0,4.326596166592471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.690555875613554,4.2424213019297214,1.0128609664329733,2.2343413638271357,3.9978937357020383
0.0,0.0,2.961100766149905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8524938260593307,5.4642425109554065,1.7598904500179957,1.7133210011455284,3.9517094983311996
0.0,0.0,1.0918448062188757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.008335491168701,2.650046583672237,5.547342288912284,5.148010008208292,4.738972641884338
0.0,0.0,3.110151848722495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4574885924342555,3.0496778734052907,3.6034232437611506,4.195807898970192,4.369286501695636
0.0,0.0,2.836955032232926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8579512037119974,2.1220673117893183,4.817304331826652,3.8127286779637464,3.3114518164978595
0.0,0.0,3.383756415930523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.015959325856365,2.1168243808777896,4.739865267590687,3.6207376614133477,1.7729525225138976
0.0,0.0,2.725016726740697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.972026600521146,1.4279220326499544,5.173292549720397,3.725454060449445,2.054083943348571
0.0,0.0,10.050971810680656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.051420101903695,1.0400897108689853,3.9200184078469493,4.297287243357749,6.14649848781264
0.0,0.0,8.037296089487722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.603423171075594,6.0250801793538935,3.0675500640078694,4.497199330854258,6.114374353248586
0.0,0.0,9.77277643262892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.826493958766487,6.75065615059529,1.8562938476456603,3.9036921730044187,6.234598220132476
0.0,0.0,9.858798167516818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.530321477925494,7.045634256533895,2.3447082338841714,4.106056058652577,5.364459165418194
0.0,0.0,2.7479937169212154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6297244815677718,1.6257198985597912,4.0555442689501024,3.8279909328769657,3.075110736256129
0.0,0.0,3.373839879799098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.593368287201224,1.493027367206657,5.062367106846309,3.9526168610895636,2.0092140656197843
0.0,0.0,2.81932655136996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8139144760663102,2.296903304739632,4.956669250554633,4.256306925860991,2.294707585824288
0.0,0.0,10.550397968247072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.016190311678163,1.0143652736455209,3.600055738560851,3.9257443805875347,6.045783048593564
0.0,0.0,6.90984136632347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.7694136055268395,6.1956108030164625,3.3616002234138804,4.224708494350172,5.290868454440585
0.0,0.0,10.38918650594421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4471597266560865,6.880202175576134,2.0117974677899615,4.208288712653669,5.550631139980211
0.0,0.0,11.362178781025715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.9261458443485395,6.376213064805189,2.85561033400582,3.5977247983784646,5.689521101074155
0.0,0.0,3.4350424760839093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2987283783155195,1.4426542575783996,3.922342375536151,4.446856282389608,2.9614352236915256
0.0,0.0,3.1186505164285725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.093101201065859,1.6535832790333138,5.243825873728621,3.9515487598875434,2.2539662907945988
0.0,0.0,3.2078341140925337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.15638769740038,2.269779514175938,5.5745927693853865,3.8718907528941915,2.1398296663395464
0.0,0.0,7.118239873319185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9221154666649047,3.682337152258899,6.6134384433983655,4.90742742831679,4.965382729272374
0.0,0.0,6.948716721877303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4070308284868975,2.5201338788663845,3.4316045607568446,3.9601127678348282,4.92599938425631
0.0,0.0,8.245407061337126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.407097760767385,2.133975542426096,4.056781815939324,4.0459622194958085,6.155067138127079
0.0,0.0,9.064179930093301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.7136510545403425,0.9039482486439419,4.098834425906593,4.471296155462781,6.536815061825053
0.0,0.0,7.959042482613925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.964308882735274,6.289527163761614,2.7455912623476726,3.869417737812774,5.777372663284093
0.0,0.0,9.076176132772279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.970525177063339,6.560235874978774,3.0130016057518754,3.798982986325734,5.846655918793659
0.0,0.0,2.9829951898440483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9916118998813244,2.070707300825926,4.068358079067244,3.909613567001168,2.580753888584899
0.0,0.0,2.8990111550020754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0681493704522085,2.2019020003950236,5.346016044863828,4.072785854412634,1.9850103951688056
0.0,0.0,3.0919618876855015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9552809966327196,1.7652343095715244,6.252571351062967,3.9748400562359616,1.8932916010114407
0.0,0.0,2.9370192339487335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.009606217753414,2.0200484186118244,5.097399177711284,4.026641817725728,3.314393301473139
0.0,0.0,1.7554602403123345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0840349350294582,2.1611813139266167,5.618092482825398,3.886140730754758,2.926678480610267
0.0,0.0,4.042820991763473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8913873189456896,2.0611957680502107,5.299588117550673,4.251848382898001,1.4810293982582472
0.0,0.0,3.9082769331859972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0398076252573993,2.118753678135553,5.402429341767468,4.060174930643692,2.03435021714868
0.0,0.0,8.02553844581056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5482888370065195,4.068207198504979,6.750015763012919,5.1382700924382,4.847906742454807
0.0,0.0,6.344059659376641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.166314438895686,2.5338127743874606,3.7580571754303063,3.524981349218792,5.1062886439286075
0.0,0.0,9.11710491883659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.774289782990198,1.7305774645786733,4.574926602388878,4.361854048454373,6.071405988687028
0.0,0.0,8.715706589961226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.215999423877745,0.9553917236164485,4.405590636569172,4.897427301944932,7.240642851555825
0.0,0.0,7.763937963894618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.78903543393732,5.758764054984182,2.5525817422557613,3.9535879072365288,6.165779904044073
0.0,0.0,8.947272048309145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.033614768844664,6.3002262993085205,3.1709674673049753,4.1808545562921795,5.803549751656915
0.0,0.0,3.3336835762826933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0191341928859403,2.0889072206396526,3.7856470676688527,3.9104360534013836,2.3131656431170833
0.0,0.0,3.1955717965398285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8214612997544752,1.8483083497386197,5.154084665098953,3.9704514538655435,1.9793962733351076
0.0,0.0,2.6533740928157554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9567713360791463,1.958350994652306,6.312024983918622,3.932577436617937,1.8618218219663552
0.0,0.0,3.1789502734403783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.222437054920022,2.0406251907618502,5.483936495902231,3.698229126370961,2.8078640293148207
0.0,0.0,2.2944579748888514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.181455772145994,2.050289598025846,5.869907686090515,3.524609493080531,2.8172043619483107
0.0,0.0,4.486621131284675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7121686586650082,1.7583329535816101,6.020602933501015,4.528895008673655,1.5285116375564773
0.0,0.0,3.719446210895739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.752705052606618,2.1662806948691413,6.054591086661503,4.398117146195814,2.1830737857010303
0.0,0.0,8.093130602594798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.203869344255276,4.2667685439669025,4.787076828234554,4.517124232287322,4.9222025242838665
0.0,0.0,6.917696202859767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.055907673437073,4.946054915183163,6.658162736965348,3.3000189201531214,5.039736779972611
0.0,0.0,4.929521597116193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.946671129350256,5.143395162973159,4.110630800284991,3.9045406039869377,3.550461328494766
0.0,0.0,8.130922274607865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2567497695133465,3.9751097287080888,1.4072346977129706,4.5643549650516535,4.083580834240752
0.0,0.0,7.781456466905507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.440177579082779,4.916108034556833,3.0141727837554444,3.038070109519478,4.499624699687046
0.0,0.0,8.008766894804207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2567868663123685,5.281721802089465,6.225568946779265,4.459503538712037,5.5364806923894925
0.0,0.0,7.173074883367821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.90605351025341,4.01917233746444,5.238715480863015,5.222743691663012,4.153647063694606
0.0,0.0,8.713008432876958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.539131000275459,6.620651681614672,2.5251237721570763,3.4233328982201146,6.023923547771949
0.0,0.0,7.097654406206823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0086228775866966,6.069306766781773,3.2396980222350065,3.920353465432359,5.896755876823627
0.0,0.0,4.136676254449577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.543396378761146,2.1251382360246014,4.938244593382175,3.6134868505111384,2.4709347347153683
0.0,0.0,2.7831521260951235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0696516785670807,1.5353937779666011,4.277133060781284,4.506658147635194,2.0172844312178637
0.0,0.0,4.0687167505640325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.177074734301831,2.1912252157900918,4.457256638105105,3.8906303520994623,2.387115938254374
0.0,0.0,2.8567781266955516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.860121308926636,1.4769556691145527,4.737776433260528,3.6473506273597662,2.4515319832894646
0.0,0.0,2.8533621803923412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0679831293219193,2.0435819926401972,5.043492679621279,3.551852568044777,3.2577145660394553
0.0,0.0,3.0953803063921623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.326138632427901,1.9997242755004054,4.810807499917613,3.7484761750820015,1.5600921370474177
0.0,0.0,3.2614094514415064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4158219430791084,1.5831705916837582,6.139470216489224,4.164436123757366,1.9282239865033062
0.0,0.0,3.79898981581152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.291639825508428,2.293028282146232,6.369581862292007,3.899728001422715,2.6419285150508847
0.0,0.0,6.978548145493041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.896281952444554,4.640824245832793,5.725518648593409,5.068518573047179,4.260914356502381
0.0,0.0,6.217086488156143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3829107012892807,4.909593472134314,7.413144928711428,3.17023353675235,5.260550208715635
0.0,0.0,5.432207023452735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.739700894506988,5.64633445645199,3.6630070193063533,4.381212225579183,3.9310291204407726
0.0,0.0,7.573445376095338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6348290723085785,3.4872866453994202,1.7205456549984255,5.066034648152688,4.4254861892035695
0.0,0.0,6.878159139657082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.244432180183369,5.185486468401717,3.3596698985109876,3.383496269011587,4.779957948797782
0.0,0.0,6.869818207058414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.540287119874363,4.593409434286109,5.448350750521644,4.252143337021108,5.421182168478724
0.0,0.0,6.689238574389895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.317576094754952,3.8210955763824788,4.576076116594913,6.070674166061732,4.444656955095174
0.0,0.0,9.396750104191954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.435602319934248,5.7157749465161825,2.1633451172093774,3.3060782086246863,5.110818242657382
0.0,0.0,6.857822135685296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.377381907433954,6.423297990136991,2.6944321328506255,3.6515491339645796,5.818904056786329
0.0,0.0,4.099522522813578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.909898714911178,2.071828663462589,4.720598821957213,3.341882071305001,2.6887279749391864
0.0,0.0,2.86212658021671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8979738064201381,1.3044626353725537,4.246499515613148,4.396610192474713,2.0425877143498155
0.0,0.0,3.82206605837884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.922987634599627,1.7126755515998424,3.8726614659701837,3.5777603488730945,2.8466689794893796
0.0,0.0,3.4392779945179037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0794067970230787,1.6756340358743589,3.872863398419228,3.655220777304519,2.144650286217196
